comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,9.63794493675232,0.01,0.02,0.271,0.774
TRAIN,27.76213526725769,0.52,0.6,0.33799999999999997,0.865
POST,0.8318026065826416,0.02,0.02,0.341,0.867
