time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.1904914379119873,0.07,0.35,0.75,0.8390000000000001,-0.05833350121974945
0.1904900074005127,0.29,0.2,0.55,0.84,-0.05947808921337128
0.1959836483001709,0.06,0.4,0.5429999999999999,0.84,-0.06602674722671509
0.1964740753173828,0.47,0.33,0.5710000000000001,0.84,-0.060855936259031296
1.0772793292999268,0.81,0.48,0.927,0.9009999999999999,-0.05779091268777847
0.20245933532714844,0.29,0.19,0.9329999999999999,0.866,-0.08996507525444031
0.18949270248413086,0.44,0.37,0.599,0.861,-0.09314531832933426
0.21593189239501953,0.55,0.38,0.647,0.86,-0.0866294726729393
0.19448065757751465,0.53,0.37,0.5710000000000001,0.861,-0.08118972182273865
0.11170196533203125,0.06,0.04,0.431,0.861,-0.08141296356916428
0.1765284538269043,0.28,0.2,0.693,0.86,-0.23111067712306976
0.1795334815979004,0.28,0.22,0.45799999999999996,0.86,-0.22281497716903687
0.18051791191101074,0.46,0.35,0.40299999999999997,0.8590000000000001,-0.2409420907497406
0.16956067085266113,0.01,0.02,0.38299999999999995,0.8590000000000001,-0.23024190962314606
0.11120867729187012,0.11,0.09,0.36700000000000005,0.8590000000000001,-0.20977641642093658
0.18949294090270996,0.33,0.23,0.688,0.8690000000000001,-0.19891397655010223
0.18899941444396973,0.38,0.27,0.49700000000000005,0.8690000000000001,-0.21713832020759583
0.18450665473937988,0.48,0.34,0.43799999999999994,0.8690000000000001,-0.1924588829278946
0.1745469570159912,0.02,0.35,0.64,0.875,-0.20666812360286713
0.11170148849487305,0.12,0.09,0.401,0.875,-0.1897919625043869
0.1765270233154297,0.29,0.31,0.648,0.872,-0.2449401468038559
0.17253875732421875,0.12,0.1,0.474,0.871,-0.22705227136611938
0.1900010108947754,0.17,0.14,0.519,0.871,-0.21210332214832306
0.19099712371826172,0.26,0.19,0.501,0.871,-0.24126863479614258
0.11070442199707031,0.17,0.09,0.461,0.871,-0.3104163408279419
