comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,15.74305772781372,0.0,0.05000000000000001,0.18033333333333332,0.8806666666666668
TRAIN,21.081445296605427,0.24,0.18000000000000002,0.2333333333333333,0.9586666666666667
POST,1.5448673566182454,0.01,0.03333333333333333,0.17733333333333334,0.959
