comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.899554014205933,0.0,0.12,0.14800000000000002,0.7240000000000001
TRAIN,41.73676013946533,0.84,0.67,0.594,0.8340000000000001
POST,0.827294111251831,0.02,0.02,0.193,0.84
THR,59.23359155654907,0.0,0.12,0.17600000000000002,0.831
