time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.07131528854370117,0.16,0.11,0.425,0.856,-0.03292689844965935
0.07579731941223145,0.07,0.07,0.307,0.856,-0.029790179803967476
0.07978606224060059,0.07,0.07,0.307,0.856,-0.030900495126843452
0.07330870628356934,0.06,0.06,0.298,0.856,-0.029803041368722916
0.4468059539794922,0.95,0.63,0.23199999999999998,0.855,-0.026381637901067734
0.07280564308166504,0.39,0.27,0.475,0.858,-0.046632930636405945
0.077789306640625,0.12,0.1,0.301,0.858,-0.0432332418859005
0.07280349731445312,0.11,0.09,0.327,0.858,-0.04514594003558159
0.07630205154418945,0.2,0.16,0.297,0.858,-0.04641086235642433
0.06382942199707031,0.0,0.08,0.307,0.857,-0.054207973182201385
0.06981253623962402,0.84,0.3,0.5,0.857,-0.18604110181331635
0.07380270957946777,0.0,0.25,0.293,0.858,-0.16438965499401093
0.0777897834777832,0.0,0.25,0.307,0.857,-0.15419761836528778
0.07231283187866211,0.0,0.21,0.309,0.857,-0.15942780673503876
0.06682038307189941,0.0,0.08,0.317,0.857,-0.2521112561225891
0.06832337379455566,0.75,0.52,0.625,0.857,-0.18745581805706024
0.0827796459197998,0.0,0.31,0.324,0.858,-0.17623992264270782
0.07779049873352051,0.0,0.24,0.29100000000000004,0.857,-0.20576035976409912
0.07380056381225586,0.0,0.21,0.281,0.857,-0.18576116859912872
0.07530474662780762,0.0,0.08,0.305,0.857,-0.25117772817611694
0.0688164234161377,0.44,0.3,0.575,0.858,-0.2430022805929184
0.07380223274230957,0.01,0.02,0.324,0.857,-0.22256429493427277
0.07479977607727051,0.03,0.04,0.297,0.858,-0.230056494474411
0.07380080223083496,0.03,0.03,0.32,0.858,-0.20037046074867249
0.06981301307678223,0.06,0.05,0.289,0.857,-0.23740756511688232
