comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.773995399475098,0.01,0.02,0.29600000000000004,0.84
TRAIN,19.91528868675232,0.27,0.1,0.225,0.946
POST,1.769803524017334,0.01,0.02,0.34700000000000003,0.948
