time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.09873652458190918,0.51,0.03,0.75,0.948,0.07161520421504974
0.09175467491149902,0.04,0.03,0.732,0.948,0.06887732446193695
0.10172843933105469,0.04,0.02,0.688,0.948,0.072393037378788
0.09075713157653809,0.05,0.02,0.696,0.948,0.07187145203351974
0.1745467185974121,0.46,0.24,0.536,0.948,0.06934395432472229
0.09873628616333008,0.02,0.02,0.607,0.948,0.00902491994202137
0.09873580932617188,0.06,0.02,0.6409999999999999,0.948,0.008766977116465569
0.09275245666503906,0.06,0.02,0.7190000000000001,0.948,0.008493720553815365
0.09574437141418457,0.04,0.02,0.614,0.948,0.008967099711298943
0.09325695037841797,0.04,0.02,0.7240000000000001,0.9490000000000001,0.008676627650856972
0.08676791191101074,0.04,0.02,0.583,0.9440000000000001,0.003980853594839573
0.08477354049682617,0.04,0.02,0.643,0.9440000000000001,0.004443728365004063
0.10323023796081543,0.03,0.02,0.585,0.9440000000000001,0.00406844075769186
0.09973335266113281,0.03,0.02,0.6,0.9440000000000001,0.003959775902330875
0.09773826599121094,0.03,0.02,0.625,0.943,0.004747145809233189
0.08876252174377441,0.09,0.02,0.688,0.9420000000000001,0.003031159285455942
0.09075784683227539,0.04,0.02,0.625,0.9420000000000001,0.0030458064284175634
0.10272502899169922,0.06,0.03,0.723,0.943,0.00288387225009501
0.10172772407531738,0.06,0.02,0.6559999999999999,0.943,0.003233493072912097
0.0992429256439209,0.03,0.02,0.679,0.943,0.002417242154479027
0.09973359107971191,0.09,0.02,0.614,0.9440000000000001,0.002280325861647725
0.09175467491149902,0.04,0.02,0.607,0.943,0.0025115881580859423
0.08477330207824707,0.06,0.02,0.6609999999999999,0.943,0.00266431737691164
0.08876299858093262,0.06,0.02,0.607,0.943,0.002368121175095439
0.10073137283325195,0.03,0.02,0.875,0.9440000000000001,0.002715743612498045
