comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,17.683651288350422,0.013333333333333334,0.07333333333333333,0.18999999999999997,0.7716666666666666
TRAIN,16.49677832921346,0.6,0.1366666666666667,0.5443333333333332,0.866
POST,0.9734976291656494,0.02,0.016666666666666666,0.19933333333333336,0.8676666666666666
