comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,21.091643571853638,0.0,0.12,0.4,0.7490000000000001
TRAIN,44.50707721710205,0.72,0.53,0.688,0.851
POST,0.8028545379638672,0.03,0.01,0.35600000000000004,0.85
