time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem,train_loss
3.607360601425171,0.92,0.6,0.282,0.8220000000000001,-0.011999499052762985
0.1765289306640625,0.66,0.46,0.5489999999999999,0.8220000000000001,-0.01924855262041092
0.1934833526611328,0.63,0.44,0.6990000000000001,0.823,-0.02506129816174507
0.17054438591003418,0.39,0.3,0.77,0.8220000000000001,-0.028485145419836044
0.18051671981811523,0.57,0.43,0.519,0.8220000000000001,-0.032311540096998215
0.17353582382202148,0.68,0.55,0.569,0.8220000000000001,-0.0333436094224453
0.17752575874328613,0.48,0.71,0.525,0.8220000000000001,-0.03517395630478859
0.15957283973693848,0.46,0.35,0.5489999999999999,0.8220000000000001,-0.03976558893918991
0.18849635124206543,0.34,0.25,0.6579999999999999,0.821,-0.04178762435913086
0.18949294090270996,0.24,0.72,0.764,0.8240000000000001,-0.04017274081707001
0.17054390907287598,0.42,0.32,0.605,0.826,-0.04268573224544525
0.18450713157653809,0.5,0.38,0.655,0.8270000000000001,-0.0449836365878582
0.17752623558044434,0.39,0.31,0.488,0.8270000000000001,-0.050252124667167664
0.16954708099365234,0.56,0.42,0.493,0.8270000000000001,-0.051278676837682724
0.18151450157165527,0.7,0.65,0.575,0.8270000000000001,-0.04885157197713852
1.2087695598602295,0.94,0.77,0.28,0.8270000000000001,-0.05831029266119003
0.18350958824157715,0.71,0.51,0.5,0.83,-0.06403809040784836
0.19448018074035645,0.49,0.36,0.6940000000000001,0.831,-0.059839438647031784
0.19148731231689453,0.36,0.26,0.636,0.831,-0.06146156042814255
0.20943999290466309,0.31,0.22,0.565,0.831,-0.06176690012216568
0.17752528190612793,0.45,0.33,0.588,0.831,-0.05976293981075287
0.1765286922454834,0.45,0.35,0.519,0.831,-0.07195902615785599
0.16057085990905762,0.56,0.43,0.48,0.831,-0.0744025856256485
0.15259122848510742,0.69,0.51,0.61,0.831,-0.06932373344898224
0.1685488224029541,0.55,0.64,0.49700000000000005,0.83,-0.07097358256578445
0.15558481216430664,0.43,0.33,0.506,0.83,-0.08118478208780289
0.17752552032470703,0.56,0.43,0.578,0.83,-0.06861580908298492
0.17852282524108887,0.44,0.33,0.503,0.83,-0.0891333669424057
0.18151521682739258,0.63,0.47,0.534,0.83,-0.07701478153467178
0.17852354049682617,0.64,0.53,0.544,0.83,-0.08207341283559799
0.16356253623962402,0.51,0.4,0.514,0.83,-0.09169211983680725
0.13164782524108887,0.72,0.54,0.521,0.83,-0.09860125184059143
0.17852258682250977,0.07,0.06,0.473,0.83,-0.08917488902807236
0.17054390907287598,0.44,0.34,0.506,0.83,-0.11370895057916641
0.165557861328125,0.52,0.39,0.507,0.8290000000000001,-0.09790436178445816
0.1605696678161621,0.61,0.46,0.546,0.8290000000000001,-0.09841383993625641
0.17054414749145508,0.66,0.68,0.5,0.8290000000000001,-0.10048350691795349
0.17852282524108887,0.45,0.35,0.575,0.8290000000000001,-0.10321848094463348
0.17154145240783691,0.42,0.31,0.5329999999999999,0.8290000000000001,-0.10875394940376282
0.17752432823181152,0.47,0.36,0.494,0.828,-0.10079430788755417
0.1765286922454834,0.62,0.46,0.507,0.8290000000000001,-0.11973771452903748
0.16655445098876953,0.65,0.56,0.599,0.828,-0.12243413925170898
0.1486034393310547,0.49,0.39,0.5529999999999999,0.828,-0.13818903267383575
0.16755151748657227,0.46,0.35,0.518,0.8290000000000001,-0.13167814910411835
0.17453336715698242,0.38,0.27,0.574,0.8290000000000001,-0.09877049177885056
0.15259242057800293,0.5,0.38,0.515,0.8290000000000001,-0.11796650290489197
0.1825110912322998,0.56,0.41,0.495,0.8290000000000001,-0.12789380550384521
0.12865710258483887,0.77,0.57,0.5479999999999999,0.8290000000000001,-0.14779941737651825
0.1735363006591797,0.35,0.27,0.48200000000000004,0.8340000000000001,-0.12217260897159576
0.18151497840881348,0.48,0.37,0.5529999999999999,0.8340000000000001,-0.14498616755008698
0.17852306365966797,0.54,0.39,0.488,0.8340000000000001,-0.15608550608158112
0.18151521682739258,0.61,0.44,0.478,0.833,-0.1341039538383484
0.1655573844909668,0.67,0.52,0.546,0.833,-0.16176077723503113
0.18550419807434082,0.54,0.67,0.591,0.8340000000000001,-0.15549767017364502
0.17752552032470703,0.4,0.73,0.662,0.8340000000000001,-0.15021786093711853
