comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,9.324809312820435,0.0033333333333333335,0.056666666666666664,0.20299999999999999,0.765
TRAIN,27.51269221305847,0.82,0.68,0.3193333333333333,0.8633333333333333
POST,0.7824500401814779,0.03333333333333333,0.02,0.26566666666666666,0.8666666666666667
