comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,40.00271272659302,0.31,0.38,0.32299999999999995,0.807
TRAIN,93.11663913726807,0.78,0.5,0.38299999999999995,0.903
POST,0.7844083309173584,0.08,0.03,0.243,0.9109999999999999
