comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,203.34904527664185,0.06333333333333334,0.16333333333333333,0.325,0.8969999999999999
TRAIN,163.1019324461619,0.15666666666666668,0.07333333333333333,0.7143333333333333,0.8959999999999999
POST,1.6165306568145752,0.06,0.04,0.4046666666666667,0.8996666666666666
