comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,19.10990579922994,0.1366666666666667,0.20666666666666667,0.345,0.749
TRAIN,48.15072242418925,0.6666666666666666,0.35333333333333333,0.5346666666666666,0.8569999999999999
POST,0.9183952808380127,0.07666666666666666,0.04,0.37666666666666665,0.8610000000000001
