time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.1077117919921875,0.43,0.09,0.679,0.7909999999999999,-0.06400231271982193
0.10970735549926758,0.15,0.07,0.68,0.7909999999999999,-0.07025512307882309
0.11070418357849121,0.08,0.05,0.648,0.7909999999999999,-0.01522186677902937
0.09175419807434082,0.01,0.04,0.381,0.7929999999999999,-0.05902314931154251
0.10571789741516113,0.03,0.03,0.6409999999999999,0.7929999999999999,-0.06177406385540962
0.10571789741516113,0.12,0.05,0.602,0.792,-0.06348917633295059
0.10272502899169922,0.52,0.05,0.625,0.794,-0.12435634434223175
0.0937497615814209,0.03,0.03,0.633,0.795,-0.125684455037117
0.10722208023071289,0.12,0.05,0.65,0.795,-0.1370590627193451
0.11369657516479492,0.1,0.05,0.664,0.794,-0.01522186677902937
0.11021137237548828,0.05,0.07,0.381,0.794,-0.13060946762561798
0.11220526695251465,0.17,0.08,0.667,0.795,-0.1235663965344429
0.10921478271484375,0.11,0.05,0.696,0.794,-0.2051357626914978
0.10671520233154297,0.04,0.03,0.69,0.795,-0.21338455379009247
0.10272550582885742,0.13,0.05,0.6,0.7959999999999999,-0.21399152278900146
0.09474492073059082,0.03,0.03,0.58,0.795,-0.19162358343601227
0.10123467445373535,0.13,0.05,0.65,0.795,-0.01522186677902937
0.09873580932617188,0.1,0.05,0.374,0.795,-0.2281922549009323
0.09474658966064453,0.39,0.07,0.688,0.794,-0.29825201630592346
0.10073161125183105,0.13,0.05,0.602,0.794,-0.01522186677902937
0.10671520233154297,0.06,0.07,0.45799999999999996,0.795,-0.27396151423454285
0.11967945098876953,0.07,0.07,0.9259999999999999,0.805,-0.267414927482605
0.10722494125366211,0.09,0.05,0.8340000000000001,0.809,-0.2798454463481903
0.11719727516174316,0.1,0.06,0.9440000000000001,0.8079999999999999,-0.2768930196762085
0.10921716690063477,0.12,0.05,0.7190000000000001,0.8079999999999999,-0.01522186677902937
0.09873604774475098,0.01,0.02,0.353,0.805,-0.2818821966648102
0.10622143745422363,0.12,0.04,0.672,0.805,-0.3065495193004608
0.11967921257019043,0.15,0.07,0.945,0.805,-0.28337299823760986
0.0962522029876709,0.08,0.05,0.636,0.805,-0.3344833552837372
0.11170220375061035,0.1,0.05,0.578,0.804,-0.3136619031429291
