comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,20.59614849090576,0.21,0.27,0.374,0.7859999999999999
TRAIN,47.27322554588318,0.46,0.31,0.688,0.8809999999999999
POST,0.9998693466186523,0.1,0.03,0.408,0.8859999999999999
