time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.14760565757751465,0.02,0.02,0.802,0.882,-0.302788645029068
0.12270903587341309,0.04,0.03,0.6920000000000001,0.882,-0.340957909822464
0.09574413299560547,0.21,0.16,0.632,0.885,-0.2954491376876831
0.10073089599609375,0.02,0.02,0.483,0.882,-0.29852721095085144
1.5953147411346436,0.65,0.39,0.6859999999999999,0.9440000000000001,-0.2906612753868103
0.10272526741027832,0.31,0.21,0.594,0.898,-0.4504145383834839
0.10921430587768555,0.05,0.04,0.503,0.898,-0.4442498981952667
0.10172867774963379,0.04,0.03,0.589,0.897,-0.4134754538536072
0.11170029640197754,0.05,0.29,0.562,0.8959999999999999,-0.4298180937767029
0.09973287582397461,0.04,0.09,0.565,0.897,-0.3278919756412506
0.09773826599121094,0.41,0.27,0.7140000000000001,0.884,-0.4470771253108978
0.11120986938476562,0.03,0.02,0.608,0.88,-0.503122091293335
0.0967409610748291,0.04,0.03,0.594,0.88,-0.45119577646255493
0.10870862007141113,0.04,0.03,0.59,0.88,-0.4811190068721771
0.0967411994934082,0.04,0.03,0.579,0.879,-0.41844359040260315
0.10123825073242188,0.18,0.13,0.789,0.875,-0.5094769597053528
0.10172843933105469,0.03,0.03,0.654,0.875,-0.501446545124054
0.1077117919921875,0.03,0.03,0.675,0.877,-0.49572452902793884
0.09724831581115723,0.05,0.03,0.5920000000000001,0.8759999999999999,-0.4407278895378113
0.10272502899169922,0.04,0.03,0.579,0.877,-0.5396679639816284
0.11469364166259766,0.53,0.22,0.7879999999999999,0.878,-0.5200604796409607
0.10622453689575195,0.05,0.04,0.618,0.877,-0.5258045196533203
0.09275031089782715,0.04,0.03,0.5820000000000001,0.877,-0.5313231945037842
0.10072922706604004,0.04,0.03,0.583,0.877,-0.50452721118927
0.09873533248901367,0.14,0.09,0.614,0.877,-0.6058803200721741
