comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.861674944559734,0.0,0.11666666666666665,0.14099999999999996,0.7166666666666667
TRAIN,42.039364417394005,0.7266666666666667,0.5499999999999999,0.5663333333333334,0.8226666666666667
POST,0.8500698407491049,0.023333333333333334,0.02,0.20233333333333334,0.827
THR,436.0493140220642,0.043333333333333335,0.15000000000000002,0.15633333333333332,0.8183333333333334
