comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,20.49663821856181,0.18999999999999997,0.24333333333333332,0.40499999999999997,0.7789999999999999
TRAIN,48.036078453063965,0.5266666666666667,0.3666666666666667,0.703,0.8823333333333333
POST,0.9629573822021484,0.08333333333333333,0.03,0.4466666666666666,0.8856666666666667
