comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.841218948364258,0.0,0.13,0.13699999999999998,0.73
TRAIN,41.85416626930237,0.83,0.65,0.562,0.8340000000000001
POST,0.8657124042510986,0.03,0.02,0.226,0.838
THR,435.62540555000305,0.06,0.17,0.153,0.8170000000000001
