comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,39.304804722468056,0.05000000000000001,0.12666666666666668,0.3496666666666666,0.7156666666666668
TRAIN,32.374026457468666,0.49666666666666665,0.11,0.7096666666666667,0.8200000000000002
POST,1.2501750787099202,0.06666666666666667,0.04,0.36399999999999993,0.8206666666666668
