time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem,train_loss
3.3298213481903076,0.28,0.2,0.424,0.963,1.6451724767684937
0.12865638732910156,0.17,0.11,0.625,0.963,1.3376857042312622
0.1102139949798584,0.11,0.07,0.736,0.963,1.0659308433532715
0.11120939254760742,0.11,0.07,0.797,0.963,0.8449870347976685
0.1077125072479248,0.11,0.07,0.764,0.963,0.6330500841140747
0.12566280364990234,0.11,0.07,0.932,0.9640000000000001,0.4744575321674347
0.33310866355895996,0.49,0.39,0.614,0.9640000000000001,0.37507757544517517
0.12118172645568848,0.05,0.02,0.488,0.9620000000000001,0.2688438892364502
0.11170101165771484,0.12,0.07,0.611,0.961,0.220414936542511
0.118682861328125,0.13,0.07,0.722,0.961,0.1567525416612625
0.10372257232666016,0.19,0.11,0.6809999999999999,0.961,0.1291758269071579
0.1186826229095459,0.12,0.08,0.6809999999999999,0.961,0.09350956976413727
0.11369609832763672,0.12,0.07,0.597,0.961,0.07629716396331787
0.11170196533203125,0.11,0.07,0.569,0.96,0.05638836324214935
0.10571789741516113,0.01,0.07,0.478,0.956,0.05037860572338104
0.10870933532714844,0.13,0.07,0.625,0.956,0.042839545756578445
0.09873652458190918,0.11,0.07,0.578,0.956,0.03810699284076691
0.10372257232666016,0.2,0.12,0.594,0.956,0.03222063556313515
0.1077117919921875,0.2,0.07,0.609,0.956,0.026625309139490128
0.10172748565673828,0.11,0.07,0.667,0.956,0.025346823036670685
0.11819124221801758,0.11,0.07,0.795,0.956,0.021708238869905472
0.10571813583374023,0.04,0.07,0.35700000000000004,0.9570000000000001,0.01851487159729004
0.12067747116088867,0.13,0.07,0.765,0.956,0.017878377810120583
0.10272574424743652,0.11,0.07,0.688,0.956,0.016538793221116066
0.11269807815551758,0.14,0.07,0.722,0.956,0.016017857939004898
0.10970640182495117,0.19,0.12,0.653,0.956,0.01372272614389658
0.10073113441467285,0.19,0.07,0.6559999999999999,0.956,0.012923304922878742
0.10422825813293457,0.11,0.07,0.672,0.956,0.012778067030012608
0.1077120304107666,0.03,0.02,0.331,0.955,0.010819857008755207
0.11170125007629395,0.11,0.07,0.639,0.953,0.010693584568798542
0.10870909690856934,0.15,0.09,0.8490000000000001,0.953,0.010528524406254292
0.09873604774475098,0.18,0.11,0.625,0.953,0.009540858678519726
0.09873580932617188,0.18,0.07,0.688,0.953,0.009016028605401516
0.11469388008117676,0.11,0.07,0.6940000000000001,0.953,0.008929835632443428
0.10072994232177734,0.11,0.07,0.609,0.953,0.00819102767854929
