time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.07380151748657227,0.25,0.07,0.875,0.865,-0.07047673314809799
0.07978653907775879,0.13,0.06,0.608,0.865,-0.01522186677902937
0.07280540466308594,0.04,0.04,0.278,0.865,-0.06544813513755798
0.0857696533203125,0.13,0.05,0.575,0.865,-0.06728487461805344
0.07978606224060059,0.11,0.05,0.518,0.865,-0.0865924060344696
0.0827782154083252,0.07,0.05,0.521,0.865,-0.0716666653752327
0.07679486274719238,0.65,0.09,0.61,0.867,-0.10728874802589417
0.07779216766357422,0.06,0.04,0.49,0.867,-0.10192439705133438
0.07779264450073242,0.12,0.06,0.5,0.867,-0.10588420927524567
0.08428025245666504,0.13,0.05,0.5670000000000001,0.868,-0.13791534304618835
0.07231545448303223,0.13,0.06,0.5770000000000001,0.868,-0.11966204643249512
0.07480049133300781,0.08,0.05,0.545,0.867,-0.01522186677902937
0.07779145240783691,0.65,0.07,0.45,0.868,-0.20516271889209747
0.07579445838928223,0.1,0.05,0.496,0.867,-0.18080919981002808
0.07878851890563965,0.07,0.04,0.519,0.867,-0.01522186677902937
0.08477354049682617,0.04,0.04,0.353,0.868,-0.17627178132534027
0.08776569366455078,0.14,0.06,0.5660000000000001,0.868,-0.1713293045759201
0.0882716178894043,0.07,0.05,0.612,0.868,-0.15266649425029755
0.07779097557067871,0.52,0.13,0.6,0.868,-0.25028368830680847
0.0797879695892334,0.15,0.07,0.62,0.868,-0.25184184312820435
0.08377528190612793,0.14,0.06,0.55,0.868,-0.01522186677902937
0.08676767349243164,0.04,0.06,0.28,0.868,-0.2740744948387146
0.07679510116577148,0.07,0.05,0.579,0.868,-0.25823187828063965
0.07878875732421875,0.14,0.06,0.491,0.8690000000000001,-0.2671281099319458
0.07480001449584961,0.6,0.09,0.61,0.8690000000000001,-0.29936593770980835
0.08078312873840332,0.07,0.05,0.65,0.8690000000000001,-0.2956392765045166
0.08228707313537598,0.14,0.06,0.545,0.8690000000000001,-0.01522186677902937
0.07630658149719238,0.05,0.04,0.24100000000000002,0.8690000000000001,-0.3015337884426117
0.07131338119506836,0.16,0.07,0.5489999999999999,0.8690000000000001,-0.3092997968196869
0.06981325149536133,0.16,0.05,0.48100000000000004,0.8690000000000001,-0.3203853368759155
