comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,34.5826997756958,0.0,0.13,0.192,0.7659999999999999
TRAIN,27.282073974609375,0.48,0.11,0.5,0.8690000000000001
POST,0.9983549118041992,0.0,0.03,0.20600000000000002,0.871
