comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,19.16800061861674,0.04,0.21333333333333335,0.3203333333333333,0.7773333333333333
TRAIN,46.37628181775411,0.9433333333333334,0.35333333333333333,0.6023333333333333,0.852
POST,0.4712425072987874,0.09333333333333334,0.043333333333333335,0.4166666666666667,0.8623333333333333
