comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,18.88487958908081,0.15,0.25,0.305,0.7509999999999999
TRAIN,47.8495090007782,0.48,0.34,0.45799999999999996,0.8590000000000001
POST,0.8886499404907227,0.05,0.03,0.355,0.865
