time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.1022343635559082,0.06,0.05,0.679,0.855,-0.044416386634111404
0.11021137237548828,0.23,0.16,0.5479999999999999,0.855,-0.043625302612781525
0.10571718215942383,0.06,0.31,0.564,0.8540000000000001,-0.042365290224552155
0.10073041915893555,0.06,0.05,0.5479999999999999,0.8540000000000001,-0.043522030115127563
0.5315930843353271,0.95,0.62,0.499,0.852,-0.043741315603256226
0.10372233390808105,0.13,0.11,0.5710000000000001,0.856,-0.05482131242752075
0.09175419807434082,0.03,0.03,0.43200000000000005,0.856,-0.048232607543468475
0.07878971099853516,0.08,0.07,0.428,0.856,-0.053981613367795944
0.09525156021118164,0.07,0.05,0.49200000000000005,0.855,-0.05764886736869812
0.09873533248901367,0.13,0.09,0.46,0.855,-0.062197715044021606
0.10072970390319824,0.12,0.1,0.589,0.852,-0.17437316477298737
0.10772871971130371,0.02,0.02,0.462,0.852,-0.20512329041957855
0.09973359107971191,0.12,0.08,0.478,0.852,-0.1736706644296646
0.09574437141418457,0.03,0.03,0.436,0.852,-0.1674523502588272
0.09824466705322266,0.1,0.07,0.401,0.852,-0.19022752344608307
0.10323119163513184,0.48,0.31,0.6609999999999999,0.852,-0.1913951337337494
0.10622334480285645,0.07,0.04,0.49700000000000005,0.851,-0.17856793105602264
0.09873557090759277,0.03,0.3,0.39,0.851,-0.19590678811073303
0.09075546264648438,0.03,0.03,0.433,0.85,-0.19966629147529602
0.11919069290161133,0.03,0.03,0.495,0.85,-0.20619532465934753
0.0997316837310791,0.17,0.12,0.732,0.855,-0.2928289771080017
0.10571765899658203,0.06,0.23,0.547,0.855,-0.25761184096336365
0.10272479057312012,0.07,0.36,0.503,0.855,-0.27417898178100586
0.09425544738769531,0.07,0.05,0.45299999999999996,0.8540000000000001,-0.2689715325832367
0.10622262954711914,0.03,0.08,0.431,0.855,-0.23374290764331818
