comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,73.50176811218262,0.06,0.17,0.214,0.7609999999999999
TRAIN,49.31558299064636,0.52,0.13,0.55,0.862
POST,1.1165213584899902,0.02,0.02,0.29,0.863
