comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,17.424643675486248,0.016666666666666666,0.07333333333333333,0.3403333333333333,0.8483333333333333
TRAIN,20.40737223625183,0.18333333333333335,0.08,0.34500000000000003,0.945
POST,1.5832110246022542,0.023333333333333334,0.02,0.3,0.949
