time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.10073018074035645,0.21,0.15,0.7020000000000001,0.873,-0.18059934675693512
0.10522580146789551,0.05,0.3,0.525,0.8740000000000001,-0.13432106375694275
0.09675931930541992,0.04,0.31,0.536,0.8740000000000001,-0.1530197560787201
0.09873485565185547,0.04,0.03,0.48100000000000004,0.8740000000000001,-0.16105587780475616
0.626863956451416,0.88,0.6,0.452,0.8740000000000001,-0.1247176006436348
0.09724855422973633,0.46,0.26,0.607,0.8759999999999999,-0.4066261351108551
0.10870885848999023,0.04,0.03,0.45899999999999996,0.8759999999999999,-0.43169811367988586
0.1077277660369873,0.06,0.35,0.499,0.8759999999999999,-0.4639959931373596
0.10921907424926758,0.06,0.04,0.521,0.875,-0.3837473392486572
0.08927011489868164,0.05,0.04,0.478,0.875,-0.2902325987815857
0.10272455215454102,0.13,0.09,0.667,0.877,-0.42715129256248474
0.11469244956970215,0.14,0.1,0.45799999999999996,0.877,-0.3978787362575531
0.13663482666015625,0.19,0.13,0.55,0.877,-0.4098973274230957
0.1102142333984375,0.06,0.04,0.552,0.877,-0.45192140340805054
0.10272598266601562,0.06,0.04,0.521,0.877,-0.39851436018943787
0.12468433380126953,0.09,0.06,0.867,0.8759999999999999,-0.4538576900959015
0.10971879959106445,0.09,0.22,0.596,0.877,-0.45470622181892395
0.12367010116577148,0.07,0.35,0.547,0.878,-0.500299870967865
0.11271071434020996,0.03,0.02,0.498,0.877,-0.49302130937576294
0.10622286796569824,0.03,0.03,0.479,0.877,-0.49529436230659485
0.09773826599121094,0.3,0.19,0.643,0.878,-0.5913807153701782
0.09973311424255371,0.08,0.06,0.455,0.877,-0.5819424986839294
0.10821819305419922,0.04,0.23,0.467,0.877,-0.5187875628471375
0.09873509407043457,0.04,0.03,0.46,0.877,-0.5783142447471619
0.09773898124694824,0.04,0.03,0.414,0.877,-0.5535853505134583
