time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.12466669082641602,0.42,0.27,0.479,0.909,-0.03827785700559616
0.14611434936523438,0.17,0.12,0.33899999999999997,0.909,-0.037914685904979706
1.008315086364746,0.98,0.51,0.265,0.909,-0.03962056338787079
0.13762903213500977,0.99,0.34,0.551,0.91,-0.03983873128890991
0.12666106224060059,0.02,0.02,0.34600000000000003,0.909,-0.040452633053064346
0.07579731941223145,0.03,0.02,0.285,0.91,-0.03942292928695679
0.14013051986694336,0.49,0.35,0.612,0.9079999999999999,-0.0910446047782898
0.1296682357788086,0.02,0.02,0.28300000000000003,0.9079999999999999,-0.08768217265605927
0.0688161849975586,0.02,0.02,0.299,0.907,-0.10684371739625931
0.13913393020629883,0.58,0.4,0.542,0.9079999999999999,-0.11233359575271606
0.14162063598632812,0.11,0.08,0.39,0.9079999999999999,-0.12494893372058868
0.09873509407043457,0.04,0.21,0.36700000000000005,0.9079999999999999,-0.10346852242946625
0.12667322158813477,0.46,0.33,0.38799999999999996,0.9079999999999999,-0.17227227985858917
0.1296532154083252,0.02,0.02,0.247,0.9079999999999999,-0.15373894572257996
0.08178162574768066,0.02,0.2,0.359,0.9159999999999999,-0.17214488983154297
