comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,18.35845160484314,0.04,0.01,0.327,0.8029999999999999
TRAIN,48.081177711486816,0.99,0.69,0.188,0.9079999999999999
POST,0.7819209098815918,0.08,0.04,0.258,0.919
